time,city,T,P,W_speed,W_chill,Humidity,Visibility,Ppt
2009-02-18T09:00:00,San Francisco,47,1023,9,43,94,10,0.0
2009-02-18T12:00:00,San Francisco,50,1024,10,46,87,10,0.0
2009-02-18T15:00:00,San Francisco,54,1023,7,52,69,10,0.0
2009-02-18T18:00:00,San Francisco,55,1023,4,55,69,10,0.0
2009-02-18T21:00:00,San Francisco,51,1023,2,51,84,10,0.0
2009-02-19T00:00:00,San Francisco,49,1022,6,47,84,10,0.0
2009-02-19T03:00:00,San Francisco,47,1022,8,44,86,10,0.0
2009-02-19T06:00:00,San Francisco,46,1022,9,42,83,10,0.0
2009-02-19T09:00:00,San Francisco,46,1022,8,42,86,10,0.0
2009-02-19T12:00:00,San Francisco,54,1023,9,52,66,10,0.0
2009-02-19T15:00:00,San Francisco,62,1022,7,62,50,10,0.0
2009-02-19T18:00:00,San Francisco,60,1021,8,60,53,10,0.0
2009-02-19T21:00:00,San Francisco,53,1021,4,53,78,10,0.0
2009-02-20T00:00:00,San Francisco,48,1022,3,47,81,10,0.0
2009-02-20T03:00:00,San Francisco,49,1022,4,48,79,10,0.0
2009-02-20T06:00:00,San Francisco,50,1022,6,47,72,10,0.0
2009-02-20T09:00:00,San Francisco,47,1022,6,45,80,10,0.0
2009-02-20T12:00:00,San Francisco,57,1022,5,56,64,10,0.0
2009-02-20T15:00:00,San Francisco,63,1020,4,63,54,10,0.0
2009-02-20T18:00:00,San Francisco,65,1019,3,65,54,10,0.0
2009-02-20T21:00:00,San Francisco,53,1019,4,53,74,10,0.0
2009-02-21T00:00:00,San Francisco,51,1019,4,49,75,10,0.0
2009-02-21T03:00:00,San Francisco,50,1018,5,48,74,10,0.0
2009-02-21T06:00:00,San Francisco,51,1017,7,48,71,10,0.0
2009-02-21T09:00:00,San Francisco,50,1017,8,46,75,10,0.0
2009-02-21T12:00:00,San Francisco,57,1017,6,56,66,10,0.0
2009-02-21T15:00:00,San Francisco,58,1016,5,58,68,10,0.0
2009-02-21T18:00:00,San Francisco,57,1015,6,56,74,10,0.0
2009-02-21T21:00:00,San Francisco,55,1016,12,52,80,9,0.8
2009-02-22T00:00:00,San Francisco,55,1016,15,51,83,9,1.1
2009-02-22T03:00:00,San Francisco,54,1014,18,49,87,10,2.5
2009-02-22T06:00:00,San Francisco,53,1014,20,48,94,6,8.8
2009-02-22T09:00:00,San Francisco,55,1016,18,50,94,7,4.9
2009-02-22T12:00:00,San Francisco,56,1017,21,52,94,5,11.9
2009-02-22T15:00:00,San Francisco,57,1016,17,53,93,7,6.4
2009-02-22T18:00:00,San Francisco,56,1016,17,52,90,5,8.6
2009-02-22T21:00:00,San Francisco,55,1016,15,51,92,9,2.0
2009-02-23T00:00:00,San Francisco,54,1017,16,50,91,7,3.3
2009-02-23T03:00:00,San Francisco,53,1017,14,49,93,9,1.0
2009-02-23T06:00:00,San Francisco,53,1017,18,48,94,9,2.3
2009-02-23T09:00:00,San Francisco,54,1017,15,50,95,10,1.8
2009-02-23T12:00:00,San Francisco,56,1019,16,52,93,7,3.1
2009-02-23T15:00:00,San Francisco,56,1019,16,53,89,2,0.4
2009-02-23T18:00:00,San Francisco,56,1019,15,52,88,2,0.6
2009-02-23T21:00:00,San Francisco,55,1020,13,51,93,2,0.6
2009-02-24T00:00:00,San Francisco,55,1021,9,52,96,9,1.5
2009-02-24T03:00:00,San Francisco,54,1022,7,52,95,2,0.2
2009-02-24T06:00:00,San Francisco,53,1022,3,53,96,9,0.2
2009-02-24T09:00:00,San Francisco,51,1023,2,52,90,10,0.0
2009-02-24T12:00:00,San Francisco,60,1023,0,60,70,10,0.0
2009-02-24T15:00:00,San Francisco,62,1022,6,62,59,10,0.0
2009-02-24T18:00:00,San Francisco,58,1021,7,56,62,10,0.0
2009-02-24T21:00:00,San Francisco,49,1020,3,48,81,10,0.0
2009-02-25T00:00:00,San Francisco,49,1019,4,47,81,10,0.0
2009-02-25T03:00:00,San Francisco,49,1019,2,50,89,10,0.0
2009-02-25T06:00:00,San Francisco,48,1020,5,46,87,10,0.0
2009-02-25T09:00:00,San Francisco,49,1021,7,46,89,10,0.0
2009-02-25T12:00:00,San Francisco,54,1022,9,51,68,10,0.0
2009-02-25T15:00:00,San Francisco,53,1022,11,49,73,2,0.2
2009-02-25T18:00:00,San Francisco,50,1021,9,46,88,9,1.2
2009-02-25T21:00:00,San Francisco,51,1021,10,47,94,9,2.2
2009-02-26T00:00:00,San Francisco,53,1021,10,49,95,7,3.6
2009-02-26T03:00:00,San Francisco,53,1021,8,50,97,10,1.7
2009-02-26T06:00:00,San Francisco,53,1021,5,52,96,10,2.4
2009-02-26T09:00:00,San Francisco,51,1022,2,52,97,10,0.2
2009-02-26T12:00:00,San Francisco,57,1023,4,57,84,9,0.2
2009-02-26T15:00:00,San Francisco,57,1023,7,55,70,10,0.0
2009-02-26T18:00:00,San Francisco,55,1023,11,52,67,10,0.0
2009-02-26T21:00:00,San Francisco,50,1023,9,46,74,10,0.0
2009-02-27T00:00:00,San Francisco,48,1024,8,44,74,10,0.0
2009-02-27T03:00:00,San Francisco,47,1024,7,43,76,10,0.0
2009-02-27T06:00:00,San Francisco,44,1023,7,40,74,10,0.0
2009-02-27T09:00:00,San Francisco,42,1023,5,39,79,10,0.0
2009-02-27T12:00:00,San Francisco,56,1022,3,57,56,10,0.0
2009-02-27T15:00:00,San Francisco,59,1022,3,59,51,10,0.0
2009-02-27T18:00:00,San Francisco,58,1021,5,58,55,10,0.0
2009-02-27T21:00:00,San Francisco,49,1020,4,48,76,10,0.0
2009-02-28T00:00:00,San Francisco,52,1019,9,49,83,9,1.4
2009-02-28T03:00:00,San Francisco,51,1019,9,48,85,9,1.0
2009-02-28T06:00:00,San Francisco,50,1018,9,47,85,9,1.6
2009-02-28T09:00:00,San Francisco,50,1018,9,47,87,10,1.2
2009-02-28T12:00:00,San Francisco,56,1019,9,55,76,9,1.9
2009-02-28T15:00:00,San Francisco,58,1018,9,57,72,9,1.5
2009-02-28T18:00:00,San Francisco,58,1017,12,56,71,9,3.0
2009-02-28T21:00:00,San Francisco,54,1017,11,51,81,10,0.7
2009-03-01T00:00:00,San Francisco,55,1016,3,56,78,10,0.0
2009-03-01T03:00:00,San Francisco,54,1015,4,53,85,5,0.7
2009-03-01T06:00:00,San Francisco,53,1014,6,52,87,9,2.3
2009-03-01T09:00:00,San Francisco,54,1016,15,50,90,8,5.0
2009-03-01T12:00:00,San Francisco,55,1017,14,51,88,7,6.2
2009-03-01T15:00:00,San Francisco,55,1016,12,51,93,7,3.8
2009-03-01T18:00:00,San Francisco,55,1015,14,51,94,5,10.7
2009-03-01T21:00:00,San Francisco,56,1014,16,51,93,9,2.2
2009-03-02T00:00:00,San Francisco,54,1015,18,49,94,7,3.5
2009-03-02T03:00:00,San Francisco,53,1014,16,48,95,9,2.5
2009-03-02T06:00:00,San Francisco,52,1014,15,47,94,7,3.5
2009-03-02T09:00:00,San Francisco,54,1014,13,51,95,10,1.0
2009-03-02T12:00:00,San Francisco,57,1014,16,53,92,7,3.2
2009-03-02T15:00:00,San Francisco,58,1013,14,55,94,7,3.9
2009-03-02T18:00:00,San Francisco,57,1013,17,53,87,8,4.4
2009-03-02T21:00:00,San Francisco,55,1013,22,50,86,10,1.1
2009-03-03T00:00:00,San Francisco,51,1015,17,45,89,7,2.7
2009-03-03T03:00:00,San Francisco,50,1014,12,45,91,10,0.3
2009-03-03T06:00:00,San Francisco,49,1013,13,44,90,10,1.0
2009-03-03T09:00:00,San Francisco,51,1014,21,45,89,10,1.7
2009-03-03T12:00:00,San Francisco,54,1015,15,49,89,7,4.9
2009-03-03T15:00:00,San Francisco,55,1015,10,52,84,10,1.4
2009-03-03T18:00:00,San Francisco,54,1013,6,52,93,7,4.3
2009-03-03T21:00:00,San Francisco,52,1012,15,47,89,7,3.2
2009-03-04T00:00:00,San Francisco,47,1012,12,42,86,7,5.1
2009-03-04T03:00:00,San Francisco,49,1013,7,46,81,10,0.3
2009-03-04T06:00:00,San Francisco,48,1014,5,46,81,10,0.3
2009-03-04T09:00:00,San Francisco,46,1017,5,44,82,10,0.1
2009-03-04T12:00:00,San Francisco,49,1018,7,46,73,9,0.3
2009-03-04T15:00:00,San Francisco,51,1018,8,48,65,10,0.1
2009-03-04T18:00:00,San Francisco,52,1017,7,49,65,10,0.2
2009-03-04T21:00:00,San Francisco,48,1018,6,45,77,10,0.0
2009-03-05T00:00:00,San Francisco,47,1019,9,43,80,10,0.1
2009-03-05T03:00:00,San Francisco,47,1020,9,43,88,6,1.0
2009-03-05T06:00:00,San Francisco,47,1020,9,42,92,10,2.0
2009-03-05T09:00:00,San Francisco,46,1021,8,42,93,10,0.1
2009-03-05T12:00:00,San Francisco,47,1022,7,44,88,2,0.2
2009-03-05T15:00:00,San Francisco,52,1022,3,52,73,10,0.1
2009-03-05T18:00:00,San Francisco,53,1021,1,53,73,9,0.2
2009-03-05T21:00:00,San Francisco,50,1020,7,47,81,10,0.0
2009-03-06T00:00:00,San Francisco,47,1022,6,44,84,10,0.0
2009-03-06T03:00:00,San Francisco,47,1022,7,44,81,10,0.0
2009-03-06T06:00:00,San Francisco,45,1021,7,41,78,10,0.0
2009-03-06T09:00:00,San Francisco,45,1021,6,42,78,10,0.0
2009-03-06T12:00:00,San Francisco,53,1022,6,51,67,10,0.0
2009-03-06T15:00:00,San Francisco,54,1021,7,52,67,10,0.1
2009-03-06T18:00:00,San Francisco,55,1020,10,52,66,10,0.1
2009-03-06T21:00:00,San Francisco,49,1020,9,44,77,10,0.0
2009-03-07T00:00:00,San Francisco,49,1020,7,47,83,10,0.0
2009-03-07T03:00:00,San Francisco,46,1019,3,45,88,10,0.0
2009-03-07T06:00:00,San Francisco,46,1019,3,45,88,10,0.0
2009-03-07T09:00:00,San Francisco,48,1020,1,48,88,10,0.0
2009-03-07T12:00:00,San Francisco,60,1021,2,60,67,10,0.0
2009-03-07T15:00:00,San Francisco,59,1021,4,59,58,10,0.0
2009-03-07T18:00:00,San Francisco,56,1019,8,55,62,10,0.0
2009-03-07T21:00:00,San Francisco,50,1019,7,48,82,10,0.0
2009-03-08T00:00:00,San Francisco,50,1019,5,48,86,10,0.0
2009-03-08T03:00:00,San Francisco,50,1018,2,50,88,10,0.0
2009-03-08T06:00:00,San Francisco,45,1017,2,45,88,10,0.0
2009-03-08T09:00:00,San Francisco,47,1017,4,46,86,10,0.0
2009-03-08T12:00:00,San Francisco,57,1017,8,55,64,10,0.0
2009-03-08T15:00:00,San Francisco,58,1017,13,55,57,10,0.0
2009-03-08T18:00:00,San Francisco,56,1016,15,53,57,10,0.0
2009-03-08T21:00:00,San Francisco,46,1016,14,40,70,10,0.0
2009-03-09T00:00:00,San Francisco,45,1016,14,39,69,10,0.0
2009-03-09T03:00:00,San Francisco,44,1017,13,38,68,10,0.0
2009-03-09T06:00:00,San Francisco,43,1017,13,36,67,10,0.0
2009-03-09T09:00:00,San Francisco,43,1019,13,36,69,10,0.0
2009-03-09T12:00:00,San Francisco,49,1020,13,44,51,10,0.0
2009-03-09T15:00:00,San Francisco,52,1022,13,47,47,10,0.0
2009-03-09T18:00:00,San Francisco,51,1021,17,45,53,10,0.0
2009-03-09T21:00:00,San Francisco,45,1022,13,39,66,10,0.0
2009-03-10T00:00:00,San Francisco,44,1022,9,38,74,10,0.0
2009-03-10T03:00:00,San Francisco,44,1022,8,40,77,10,0.0
2009-03-10T06:00:00,San Francisco,44,1022,6,40,77,10,0.0
2009-03-10T09:00:00,San Francisco,43,1022,6,39,77,10,0.0
2009-03-10T12:00:00,San Francisco,52,1022,4,51,50,10,0.0
2009-03-10T15:00:00,San Francisco,56,1021,6,55,44,10,0.0
2009-03-10T18:00:00,San Francisco,54,1020,11,50,52,10,0.0
2009-03-10T21:00:00,San Francisco,47,1019,9,43,72,10,0.0
2009-03-11T00:00:00,San Francisco,46,1019,8,42,82,10,0.0
2009-03-11T03:00:00,San Francisco,44,1019,5,42,87,10,0.0
2009-03-11T06:00:00,San Francisco,43,1018,3,42,85,10,0.0
2009-03-11T09:00:00,San Francisco,46,1018,4,44,83,10,0.0
2009-03-11T12:00:00,San Francisco,58,1019,4,58,52,10,0.0
2009-03-11T15:00:00,San Francisco,66,1018,1,66,47,10,0.0
2009-03-11T18:00:00,San Francisco,61,1017,6,61,49,10,0.0
2009-03-11T21:00:00,San Francisco,51,1017,6,49,72,10,0.0
2009-03-12T00:00:00,San Francisco,51,1018,5,50,79,10,0.0
2009-03-12T03:00:00,San Francisco,50,1018,2,50,84,10,0.0
2009-03-12T06:00:00,San Francisco,48,1018,2,49,81,10,0.0
2009-03-12T09:00:00,San Francisco,47,1020,0,47,82,10,0.0
2009-03-12T12:00:00,San Francisco,60,1021,2,60,58,10,0.0
2009-03-12T15:00:00,San Francisco,64,1020,4,64,50,10,0.0
2009-03-12T18:00:00,San Francisco,60,1019,7,60,54,10,0.0
2009-03-12T21:00:00,San Francisco,52,1020,7,50,77,10,0.0
2009-03-13T00:00:00,San Francisco,51,1021,5,49,85,10,0.0
2009-03-13T03:00:00,San Francisco,50,1021,4,49,88,10,0.0
2009-03-13T06:00:00,San Francisco,49,1021,2,49,87,10,0.0
2009-03-13T09:00:00,San Francisco,47,1022,2,47,86,10,0.0
2009-03-13T12:00:00,San Francisco,64,1022,1,64,60,10,0.0
2009-03-13T15:00:00,San Francisco,65,1020,6,65,52,10,0.0
2009-03-13T18:00:00,San Francisco,60,1019,11,60,58,10,0.0
2009-03-13T21:00:00,San Francisco,49,1019,9,45,78,10,0.0
2009-03-14T00:00:00,San Francisco,49,1019,8,45,82,10,0.0
2009-03-14T03:00:00,San Francisco,44,1019,5,41,85,10,0.0
2009-03-14T06:00:00,San Francisco,44,1018,6,40,87,10,0.0
2009-03-14T09:00:00,San Francisco,45,1018,6,42,85,10,0.0
2009-03-14T12:00:00,San Francisco,54,1019,9,51,63,10,0.0
2009-03-14T15:00:00,San Francisco,56,1018,13,53,61,10,0.0
2009-03-14T18:00:00,San Francisco,54,1018,13,51,68,10,0.0
2009-03-14T21:00:00,San Francisco,46,1019,7,43,85,10,0.0
2009-03-15T00:00:00,San Francisco,47,1019,5,44,92,10,0.0
2009-03-15T03:00:00,San Francisco,47,1019,4,46,94,10,0.0
2009-03-15T06:00:00,San Francisco,48,1018,6,46,94,10,0.0
2009-03-15T09:00:00,San Francisco,50,1019,6,47,95,2,0.1
2009-03-15T12:00:00,San Francisco,52,1020,9,49,91,2,0.2
2009-03-15T15:00:00,San Francisco,55,1021,10,52,81,10,0.0
2009-03-15T18:00:00,San Francisco,54,1020,11,51,84,10,0.1
2009-03-15T21:00:00,San Francisco,52,1020,9,49,91,10,0.0
2009-03-16T00:00:00,San Francisco,53,1022,9,50,95,10,0.1
2009-03-16T03:00:00,San Francisco,52,1022,9,49,95,2,0.3
2009-03-16T06:00:00,San Francisco,51,1022,8,48,95,9,0.8
2009-03-16T09:00:00,San Francisco,53,1024,9,50,95,2,0.4
2009-03-16T12:00:00,San Francisco,55,1025,8,53,94,9,0.9
2009-03-16T15:00:00,San Francisco,56,1024,8,55,92,2,0.3
2009-03-16T18:00:00,San Francisco,56,1024,6,54,88,2,0.4
2009-03-16T21:00:00,San Francisco,55,1025,4,54,95,2,0.0
2009-03-17T00:00:00,San Francisco,52,1026,4,51,96,2,0.0
2009-03-17T03:00:00,San Francisco,48,1026,0,48,97,0,0.0
2009-03-17T06:00:00,San Francisco,48,1026,1,48,96,2,0.0
2009-03-17T09:00:00,San Francisco,51,1026,2,52,94,2,0.0
2009-03-17T12:00:00,San Francisco,62,1026,2,62,73,10,0.0
2009-03-17T15:00:00,San Francisco,63,1026,6,63,61,10,0.0
2009-03-17T18:00:00,San Francisco,61,1024,9,61,66,10,0.0
2009-03-17T21:00:00,San Francisco,51,1024,8,49,84,10,0.0
2009-03-18T00:00:00,San Francisco,49,1024,8,46,86,10,0.0
2009-03-18T03:00:00,San Francisco,49,1024,7,46,86,10,0.0
2009-03-18T06:00:00,San Francisco,48,1023,7,45,82,10,0.0
2009-03-18T09:00:00,San Francisco,49,1023,5,47,83,10,0.0
2009-03-18T12:00:00,San Francisco,64,1023,5,64,56,10,0.0
2009-03-18T15:00:00,San Francisco,68,1021,7,68,49,10,0.0
2009-03-18T18:00:00,San Francisco,65,1020,11,65,54,10,0.0
2009-03-18T21:00:00,San Francisco,55,1019,9,53,70,10,0.0
2009-03-19T00:00:00,San Francisco,54,1019,6,52,76,10,0.0
2009-03-19T03:00:00,San Francisco,54,1018,6,52,78,10,0.0
2009-03-19T06:00:00,San Francisco,53,1017,8,51,76,10,0.0
2009-03-19T09:00:00,San Francisco,52,1018,10,49,75,10,0.0
2009-03-19T12:00:00,San Francisco,63,1018,9,63,58,10,0.0
2009-03-19T15:00:00,San Francisco,67,1016,10,67,54,10,0.0
2009-03-19T18:00:00,San Francisco,65,1015,12,65,59,10,0.0
2009-03-19T21:00:00,San Francisco,53,1015,9,50,81,10,0.0
2009-03-20T00:00:00,San Francisco,54,1015,6,52,91,10,0.0
2009-03-20T03:00:00,San Francisco,52,1015,6,50,93,10,0.0
2009-03-20T06:00:00,San Francisco,51,1014,8,47,92,10,0.0
2009-03-20T09:00:00,San Francisco,51,1015,5,50,90,10,0.0
2009-03-20T12:00:00,San Francisco,62,1015,9,62,69,10,0.0
2009-03-20T15:00:00,San Francisco,64,1014,11,64,62,10,0.0
2009-03-20T18:00:00,San Francisco,63,1013,12,63,65,10,0.0
2009-03-20T21:00:00,San Francisco,50,1012,8,47,80,10,0.0
2009-03-21T00:00:00,San Francisco,50,1013,8,47,87,10,0.0
2009-03-21T03:00:00,San Francisco,49,1013,8,46,91,10,0.0
2009-03-21T06:00:00,San Francisco,48,1013,5,46,95,2,0.0
2009-03-21T09:00:00,San Francisco,48,1015,6,46,91,10,0.0
2009-03-21T12:00:00,San Francisco,56,1016,6,55,79,2,0.2
2009-03-21T15:00:00,San Francisco,55,1016,11,51,85,2,0.5
2009-03-21T18:00:00,San Francisco,55,1015,14,51,88,10,1.6
2009-03-21T21:00:00,San Francisco,50,1015,12,46,90,10,0.6
2009-03-22T00:00:00,San Francisco,46,1015,12,40,86,9,0.7
2009-03-22T03:00:00,San Francisco,49,1015,12,44,95,10,2.5
2009-03-22T06:00:00,San Francisco,47,1016,18,40,88,8,5.5
2009-03-22T09:00:00,San Francisco,46,1020,21,38,80,10,0.2
2009-03-22T12:00:00,San Francisco,46,1023,23,37,61,10,0.2
2009-03-22T15:00:00,San Francisco,48,1024,20,40,49,10,0.0
2009-03-22T18:00:00,San Francisco,47,1024,22,40,49,10,0.0
2009-03-22T21:00:00,San Francisco,49,1025,19,42,63,10,0.0
2009-03-23T00:00:00,San Francisco,46,1027,15,39,64,10,0.0
2009-03-23T03:00:00,San Francisco,44,1027,13,37,65,10,0.0
2009-03-23T06:00:00,San Francisco,41,1027,10,35,67,10,0.0
2009-03-23T09:00:00,San Francisco,43,1028,9,38,60,10,0.0
2009-03-23T12:00:00,San Francisco,51,1028,12,46,40,10,0.0
2009-03-23T15:00:00,San Francisco,55,1028,13,52,39,10,0.0
2009-03-23T18:00:00,San Francisco,55,1026,16,51,50,10,0.0
2009-03-23T21:00:00,San Francisco,49,1026,14,43,67,10,0.0
2009-03-24T00:00:00,San Francisco,48,1026,13,43,73,10,0.0
2009-03-24T03:00:00,San Francisco,48,1026,11,43,76,10,0.0
2009-03-24T06:00:00,San Francisco,47,1026,10,42,80,10,0.0
2009-03-24T09:00:00,San Francisco,49,1026,9,45,81,10,0.0
2009-03-24T12:00:00,San Francisco,59,1025,8,59,58,10,0.0
2009-03-24T15:00:00,San Francisco,64,1024,9,64,50,10,0.0
2009-03-24T18:00:00,San Francisco,65,1023,10,65,48,10,0.0
2009-03-24T21:00:00,San Francisco,54,1022,9,51,72,10,0.0
2009-03-25T00:00:00,San Francisco,52,1023,8,49,80,10,0.0
2009-03-25T03:00:00,San Francisco,50,1022,6,47,82,10,0.0
2009-03-25T06:00:00,San Francisco,49,1021,6,47,81,10,0.0
2009-03-25T09:00:00,San Francisco,51,1022,6,49,77,10,0.0
2009-03-25T12:00:00,San Francisco,64,1022,8,64,52,10,0.0
2009-03-25T15:00:00,San Francisco,67,1021,12,67,46,10,0.0
2009-03-25T18:00:00,San Francisco,65,1020,16,65,55,10,0.0
2009-03-25T21:00:00,San Francisco,53,1020,17,48,78,10,0.0
2009-03-26T00:00:00,San Francisco,52,1020,14,48,80,10,0.0
2009-03-26T03:00:00,San Francisco,51,1019,13,47,84,10,0.0
2009-03-26T06:00:00,San Francisco,51,1019,12,47,82,10,0.0
2009-03-26T09:00:00,San Francisco,52,1019,12,48,82,10,0.0
2009-03-26T12:00:00,San Francisco,62,1018,12,62,62,10,0.0
2009-03-26T15:00:00,San Francisco,67,1017,12,67,54,10,0.0
2009-03-26T18:00:00,San Francisco,68,1016,15,68,53,10,0.0
2009-03-26T21:00:00,San Francisco,57,1016,13,54,73,10,0.0
2009-03-27T00:00:00,San Francisco,57,1017,12,54,74,10,0.0
2009-03-27T03:00:00,San Francisco,56,1017,11,53,75,10,0.0
2009-03-27T06:00:00,San Francisco,53,1016,9,50,78,10,0.0
2009-03-27T09:00:00,San Francisco,56,1017,7,55,75,10,0.0
2009-03-27T12:00:00,San Francisco,65,1018,8,65,52,10,0.0
2009-03-27T15:00:00,San Francisco,70,1017,8,70,42,10,0.0
2009-03-27T18:00:00,San Francisco,70,1016,9,70,41,10,0.0
2009-03-27T21:00:00,San Francisco,60,1016,7,60,70,10,0.0
2009-03-28T00:00:00,San Francisco,58,1017,5,58,77,10,0.0
2009-03-28T03:00:00,San Francisco,58,1016,2,59,84,10,0.0
2009-03-28T06:00:00,San Francisco,55,1016,1,55,85,10,0.0
2009-03-28T09:00:00,San Francisco,59,1016,3,59,78,10,0.0
2009-03-28T12:00:00,San Francisco,73,1016,4,73,56,10,0.0
2009-03-28T15:00:00,San Francisco,73,1015,9,73,49,10,0.0
2009-03-28T18:00:00,San Francisco,69,1013,12,69,52,10,0.0
2009-03-28T21:00:00,San Francisco,55,1013,12,52,68,10,0.0
2009-03-29T00:00:00,San Francisco,53,1014,12,49,71,10,0.0
2009-03-29T03:00:00,San Francisco,52,1013,13,47,77,10,0.0
2009-03-29T06:00:00,San Francisco,52,1014,14,47,68,10,0.0
2009-03-29T09:00:00,San Francisco,51,1015,15,47,52,10,0.0
2009-03-29T12:00:00,San Francisco,59,1016,14,59,37,10,0.0
2009-03-29T15:00:00,San Francisco,61,1016,15,61,34,10,0.0
2009-03-29T18:00:00,San Francisco,61,1015,17,61,36,10,0.0
2009-03-29T21:00:00,San Francisco,53,1016,16,48,51,10,0.0
2009-03-30T00:00:00,San Francisco,52,1017,13,47,53,10,0.0
2009-03-30T03:00:00,San Francisco,51,1017,13,46,52,10,0.0
2009-03-30T06:00:00,San Francisco,48,1018,11,43,49,10,0.0
2009-03-30T09:00:00,San Francisco,49,1018,11,45,48,10,0.0
2009-03-30T12:00:00,San Francisco,56,1019,10,53,36,10,0.0
2009-03-30T15:00:00,San Francisco,61,1019,9,61,33,10,0.0
2009-03-30T18:00:00,San Francisco,62,1018,11,62,36,10,0.0
2009-03-30T21:00:00,San Francisco,54,1019,9,51,58,10,0.0
2009-03-31T00:00:00,San Francisco,52,1017,11,48,69,10,0.0
2009-03-31T03:00:00,San Francisco,51,1016,11,47,73,10,0.0
2009-03-31T06:00:00,San Francisco,50,1016,11,46,69,10,0.0
2009-03-31T09:00:00,San Francisco,51,1017,10,48,63,10,0.0
2009-03-31T12:00:00,San Francisco,61,1017,11,60,45,10,0.0
2009-03-31T15:00:00,San Francisco,64,1017,13,64,42,10,0.0
2009-03-31T18:00:00,San Francisco,63,1015,16,62,45,10,0.0
2009-03-31T21:00:00,San Francisco,53,1016,14,49,63,10,0.0
2009-04-01T00:00:00,San Francisco,54,1017,15,50,65,10,0.0
2009-04-01T03:00:00,San Francisco,53,1016,18,47,66,10,0.0
2009-04-01T06:00:00,San Francisco,52,1016,15,47,65,10,0.0
2009-04-01T09:00:00,San Francisco,53,1017,14,48,64,10,0.0
2009-04-01T12:00:00,San Francisco,62,1017,13,62,48,10,0.0
2009-04-01T15:00:00,San Francisco,66,1016,16,66,45,10,0.0
2009-04-01T18:00:00,San Francisco,65,1015,17,65,51,10,0.0
2009-04-01T21:00:00,San Francisco,53,1014,13,49,76,10,0.0
2009-04-02T00:00:00,San Francisco,50,1015,9,46,87,10,0.0
2009-04-02T03:00:00,San Francisco,49,1015,9,45,87,10,0.0
2009-04-02T06:00:00,San Francisco,49,1015,11,44,83,10,0.0
2009-04-02T09:00:00,San Francisco,49,1014,9,45,81,10,0.0
2009-04-02T12:00:00,San Francisco,62,1015,13,62,60,10,0.0
2009-04-02T15:00:00,San Francisco,63,1014,18,63,60,10,0.0
2009-04-02T18:00:00,San Francisco,59,1013,19,55,60,10,0.0
2009-04-02T21:00:00,San Francisco,49,1014,19,43,69,10,0.0
2009-04-03T00:00:00,San Francisco,50,1015,17,44,68,10,0.0
2009-04-03T03:00:00,San Francisco,49,1014,17,42,67,10,0.0
2009-04-03T06:00:00,San Francisco,47,1015,14,41,60,10,0.0
2009-04-03T09:00:00,San Francisco,49,1016,10,45,57,10,0.0
2009-04-03T12:00:00,San Francisco,56,1016,15,53,38,10,0.0
2009-04-03T15:00:00,San Francisco,60,1015,17,60,34,10,0.0
2009-04-03T18:00:00,San Francisco,58,1015,19,55,40,10,0.0
2009-04-03T21:00:00,San Francisco,50,1015,11,46,60,10,0.0
2009-04-04T00:00:00,San Francisco,49,1015,9,45,68,10,0.0
2009-04-04T03:00:00,San Francisco,49,1016,6,46,73,10,0.0
2009-04-04T06:00:00,San Francisco,47,1016,6,44,67,10,0.0
2009-04-04T09:00:00,San Francisco,51,1017,5,49,56,10,0.0
2009-04-04T12:00:00,San Francisco,60,1018,3,60,38,10,0.0
2009-04-04T15:00:00,San Francisco,64,1017,3,64,31,10,0.0
2009-04-04T18:00:00,San Francisco,59,1016,9,59,35,10,0.0
2009-04-04T21:00:00,San Francisco,52,1016,6,50,58,10,0.0
2009-04-05T00:00:00,San Francisco,50,1018,4,49,66,10,0.0
2009-04-05T03:00:00,San Francisco,49,1018,2,49,81,10,0.0
2009-04-05T06:00:00,San Francisco,48,1018,7,45,58,10,0.0
2009-04-05T09:00:00,San Francisco,52,1018,7,49,54,10,0.0
2009-04-05T12:00:00,San Francisco,64,1018,6,64,37,10,0.0
2009-04-05T15:00:00,San Francisco,69,1018,8,69,28,10,0.0
2009-04-05T18:00:00,San Francisco,65,1017,9,65,35,10,0.0
2009-04-05T21:00:00,San Francisco,57,1017,5,56,57,10,0.0
2009-04-06T00:00:00,San Francisco,54,1018,1,54,71,10,0.0
2009-04-06T03:00:00,San Francisco,53,1016,5,52,60,10,0.0
2009-04-06T06:00:00,San Francisco,52,1016,7,49,55,10,0.0
2009-04-06T09:00:00,San Francisco,56,1017,5,55,52,10,0.0
2009-04-06T12:00:00,San Francisco,67,1016,5,67,37,10,0.0
2009-04-06T15:00:00,San Francisco,73,1015,7,73,28,10,0.0
2009-04-06T18:00:00,San Francisco,69,1013,9,69,35,10,0.0
2009-04-06T21:00:00,San Francisco,55,1014,9,52,61,10,0.0
2009-04-07T00:00:00,San Francisco,52,1015,4,51,76,10,0.0
2009-04-07T03:00:00,San Francisco,52,1012,4,52,79,10,0.0
2009-04-07T06:00:00,San Francisco,52,1012,8,49,74,10,0.0
2009-04-07T09:00:00,San Francisco,50,1013,10,46,82,9,1.5
2009-04-07T12:00:00,San Francisco,48,1014,10,44,94,5,9.0
2009-04-07T15:00:00,San Francisco,54,1015,9,51,82,9,2.3
